"tac,""vendor"",""platform"",""type"""
"86689200,""Cayon"",""Proprietary"",""Phone"""
"86862300,""Cayon"",""Proprietary"",""Phone"""
"35303105,""Forme"",""Proprietary"",""Phone"""
"35338205,""Forme"",""Proprietary"",""Phone"""
"35970904,""Forme"",""Proprietary"",""Phone"""
"35953904,""LG"",""Proprietary"",""Phone"""
"35686004,""LG"",""Proprietary"",""Phone"""
"35806004,""LG"",""Proprietary"",""Phone"""
"35887004,""LG"",""Proprietary"",""Phone"""
"01268000,""LG"",""Proprietary"",""Phone"""
"01282900,""LG"",""Proprietary"",""Phone"""
"01290100,""LG"",""Proprietary"",""Phone"""
"01293400,""LG"",""Proprietary"",""Phone"""
"35850404,""LG"",""Proprietary"",""Phone"""
"35711804,""LG"",""Proprietary"",""Phone"""
"35686304,""LG"",""Proprietary"",""Phone"""
"35833004,""LG"",""Proprietary"",""Phone"""
"35798404,""LG"",""Proprietary"",""Phone"""
"35894604,""LG"",""Proprietary"",""Phone"""
"35806304,""LG"",""Proprietary"",""Phone"""
"35834804,""LG"",""Proprietary"",""Phone"""
"35883704,""LG"",""Proprietary"",""Phone"""
"35983804,""LG"",""Proprietary"",""Phone"""
"35837604,""LG"",""Proprietary"",""Phone"""
"35858404,""LG"",""Proprietary"",""Phone"""
"35686404,""LG"",""Proprietary"",""Phone"""
"35833104,""LG"",""Proprietary"",""Phone"""
"35811904,""LG"",""Proprietary"",""Phone"""
"35687504,""LG"",""Android"",""SmartPhone"""
"35818704,""LG"",""Android"",""SmartPhone"""
"35819304,""LG"",""Android"",""SmartPhone"""
"35954304,""LG"",""Android"",""SmartPhone"""
"35818804,""LG"",""Android"",""SmartPhone"""
"01282700,""LG"",""Android"",""SmartPhone"""
"01282600,""LG"",""Android"",""SmartPhone"""
"01290200,""LG"",""Android"",""SmartPhone"""
"35990704,""LG"",""Android"",""SmartPhone"""
"35881204,""LG"",""Android"",""SmartPhone"""
"35938404,""LG"",""Android"",""SmartPhone"""
"35843504,""LG"",""Android"",""SmartPhone"""
"01290300,""LG"",""Android"",""SmartPhone"""
"35908004,""LG"",""Windows Phone"",""SmartPhone"""
"35694404,""LG"",""Proprietary"",""Phone"""
"86108500,""Changhong"",""Proprietary"",""Phone"""
"86085200,""Changhong"",""Proprietary"",""Phone"""
"86166800,""Changhong"",""Proprietary"",""Phone"""
"86526700,""Changhong"",""Proprietary"",""Phone"""
"86048600,""Changhong"",""Proprietary"",""Phone"""
"86970900,""Changhong"",""Proprietary"",""Phone"""
"86035801,""Changhong"",""Android"",""SmartPhone"""
"86976200,""Changhong"",""Proprietary"",""Phone"""
"86514200,""Changhong"",""Proprietary"",""Phone"""
"86515400,""Changhong"",""Proprietary"",""Phone"""
"86061000,""Changhong"",""Proprietary"",""Phone"""
"86075200,""Changhong"",""Proprietary"",""Phone"""
"86102800,""Changhong"",""Proprietary"",""Phone"""
"86603500,""Changhong"",""Proprietary"",""Phone"""
"86807300,""Changhong"",""Proprietary"",""Phone"""
"86188600,""Changhong"",""Proprietary"",""Phone"""
"86307601,""Changhong"",""Android"",""SmartPhone"""
"86441500,""Changhong"",""Proprietary"",""Phone"""
"86152800,""Changhong"",""Proprietary"",""Phone"""
"86541400,""Changhong"",""Proprietary"",""Phone"""
"86445300,""Changhong"",""Proprietary"",""Phone"""
"86588301,""Philips"",""Android"",""SmartPhone"""
"86726101,""Philips"",""Android"",""SmartPhone"""
"86731301,""Philips"",""Android"",""SmartPhone"""
"86105800,""Jugate"",""Proprietary"",""Phone"""
"86069000,""Jugate"",""Proprietary"",""Phone"""
"86129200,""Jugate"",""Proprietary"",""Phone"""
"86730401,""Jugate"",""Nucleus OS"",""Phone"""
"86682100,""Jugate"",""Proprietary"",""Phone"""
"86705101,""Jugate"",""Proprietary"",""Phone"""
"86598700,""Jugate"",""Proprietary"",""Phone"""
"86077000,""Jugate"",""Proprietary"",""Phone"""
"86064800,""Jugate"",""Proprietary"",""Phone"""
"86773900,""Jugate"",""Proprietary"",""Phone"""
"86939600,""Jugate"",""Proprietary"",""Phone"""
"86351201,""Jugate"",""Proprietary"",""Phone"""
"86464300,""Jugate"",""ThreadX"",""Phone"""
"86549600,""Jugate"",""Proprietary"",""Phone"""
"86077301,""Jugate"",""Proprietary"",""Phone"""
"86551700,""Jugate"",""Proprietary"",""Phone"""
"86304801,""Jugate"",""Proprietary"",""Phone"""
"86945000,""Jugate"",""Proprietary"",""Phone"""
"86962800,""Jugate"",""Proprietary"",""Phone"""
"86443000,""Jugate"",""Proprietary"",""Phone"""
"86226801,""Jugate"",""Proprietary"",""Phone"""
"86542101,""Jugate"",""Proprietary"",""Phone"""
"86309401,""Jugate"",""Proprietary"",""Phone"""
"86434201,""Jugate"",""Proprietary"",""Phone"""
"86100101,""Jugate"",""Proprietary"",""Phone"""
"86300801,""Jugate"",""Proprietary"",""Phone"""
"86512301,""Jugate"",""Proprietary"",""Phone"""
"86136301,""Jugate"",""Proprietary"",""Phone"""
"86398301,""Jugate"",""Proprietary"",""Phone"""
"86599700,""Jugate"",""Proprietary"",""Phone"""
"86540800,""Jugate"",""Proprietary"",""Phone"""
"86192101,""Jugate"",""Proprietary"",""Phone"""
"86789000,""Jugate"",""Android"",""SmartPhone"""
"86083601,""Jugate"",""Android"",""SmartPhone"""
"86950800,""Jugate"",""Proprietary"",""Phone"""
"86464101,""Jugate"",""Proprietary"",""Phone"""
"86501300,""Jugate"",""Proprietary"",""Phone"""
"86738300,""Jugate"",""Proprietary"",""Phone"""
"86153400,""Jugate"",""Proprietary"",""Phone"""
"86647000,""Jugate"",""Proprietary"",""Phone"""
"86562300,""Jugate"",""Proprietary"",""Phone"""
"86622500,""Jugate"",""Proprietary"",""Phone"""
"86375400,""Jugate"",""Proprietary"",""Phone"""
"86562500,""Jugate"",""Proprietary"",""Phone"""
"86597100,""Jugate"",""Proprietary"",""Phone"""
"86497401,""Jugate"",""Proprietary"",""Phone"""
"86541700,""Jugate"",""MTK"",""Phone"""
"86442700,""Jugate"",""Proprietary"",""Phone"""
"86464400,""Jugate"",""Proprietary"",""Phone"""
"86879000,""Jugate"",""Proprietary"",""Phone"""
"86578400,""Jugate"",""Proprietary"",""Phone"""
"86074400,""Jugate"",""Proprietary"",""Phone"""
"86549900,""Jugate"",""Proprietary"",""Phone"""
"86804200,""Jugate"",""Proprietary"",""Phone"""
"86232801,""Jugate"",""Proprietary"",""Phone"""
"86656600,""Jugate"",""Proprietary"",""Phone"""
"86078401,""Jugate"",""Proprietary"",""Phone"""
"86114201,""Jugate"",""Proprietary"",""Phone"""
"86120801,""Jugate"",""Proprietary"",""Phone"""
"86686200,""Jugate"",""Proprietary"",""Phone"""
"86684200,""Jugate"",""Proprietary"",""Phone"""
"86508200,""Jugate"",""Proprietary"",""Phone"""
"86590400,""Jugate"",""Proprietary"",""Phone"""
"86081200,""Jugate"",""Proprietary"",""Phone"""
"86475900,""Jugate"",""Proprietary"",""Phone"""
"86506900,""Jugate"",""Proprietary"",""Phone"""
"86488900,""Jugate"",""Proprietary"",""Phone"""
"86176801,""Jugate"",""Proprietary"",""Phone"""
"86603800,""Jugate"",""Proprietary"",""Phone"""
"86684500,""Jugate"",""Proprietary"",""Phone"""
"86276601,""K-Touch"",""Android"",""SmartPhone"""
"86716701,""K-Touch"",""Proprietary"",""Phone"""
"86033800,""K-Touch"",""Proprietary"",""Phone"""
"86436501,""K-Touch"",""Android"",""SmartPhone"""
"86447501,""K-Touch"",""Android"",""SmartPhone"""
"86552100,""K-Touch"",""Android"",""SmartPhone"""
"86686700,""K-Touch"",""Android"",""SmartPhone"""
"86607900,""K-Touch"",""Proprietary"",""Phone"""
"86661500,""K-Touch"",""Proprietary"",""Phone"""
"86642900,""K-Touch"",""Proprietary"",""Phone"""
"86482600,""K-Touch"",""Proprietary"",""Phone"""
"86389500,""K-Touch"",""Proprietary"",""Phone"""
"86488100,""K-Touch"",""Proprietary"",""Phone"""
"86758500,""K-Touch"",""Proprietary"",""Phone"""
"86389200,""K-Touch"",""Proprietary"",""Phone"""
"86486300,""K-Touch"",""Proprietary"",""Phone"""
"86533300,""K-Touch"",""Proprietary"",""Phone"""
"86346501,""K-Touch"",""Android"",""SmartPhone"""
"86331301,""K-Touch"",""Android"",""SmartPhone"""
"86439401,""K-Touch"",""Android"",""SmartPhone"""
"86743901,""K-Touch"",""Android"",""SmartPhone"""
"86483601,""K-Touch"",""Android"",""SmartPhone"""
"86542401,""K-Touch"",""Android"",""SmartPhone"""
"86276401,""K-Touch"",""Android"",""SmartPhone"""
"86515101,""K-Touch"",""Android"",""SmartPhone"""
"86992800,""K-Touch"",""Android"",""SmartPhone"""
"86065801,""K-Touch"",""Android"",""SmartPhone"""
"86463701,""K-Touch"",""Android"",""SmartPhone"""
"86321001,""K-Touch"",""Android"",""SmartPhone"""
"86349101,""K-Touch"",""Android"",""SmartPhone"""
"86996800,""K-Touch"",""Android"",""SmartPhone"""
"86055100,""K-Touch"",""Android"",""SmartPhone"""
"86701701,""Gfive"",""Android"",""SmartPhone"""
"86597801,""Gfive"",""Android"",""SmartPhone"""
"86720201,""Gfive"",""Proprietary"",""Phone"""
"86503501,""Gfive"",""Proprietary"",""Phone"""
"86277201,""Gfive"",""Proprietary"",""Phone"""
"86713901,""Gfive"",""Proprietary"",""Phone"""
"86747401,""Gfive"",""Proprietary"",""Phone"""
"35152905,""Ericsson"",""Proprietary"",""Data card"""
"35696604,""Ericsson"",""Proprietary"",""Data card"""
"35710304,""Ericsson"",""Proprietary"",""Data card"""
"35710404,""Ericsson"",""Proprietary"",""Data card"""
"35710504,""Ericsson"",""Proprietary"",""Data card"""
"35710604,""Ericsson"",""Proprietary"",""Data card"""
"35713704,""Ericsson"",""Proprietary"",""Data card"""
"35713804,""Ericsson"",""Proprietary"",""Data card"""
"35718204,""Ericsson"",""Proprietary"",""Data card"""
"35775404,""Ericsson"",""Proprietary"",""Data card"""
"35816404,""Ericsson"",""Proprietary"",""Data card"""
"35890804,""Ericsson"",""Proprietary"",""Data card"""
"35967304,""Ericsson"",""Proprietary"",""Data card"""
"35873904,""Ericsson"",""Proprietary"",""Data card"""
"35244205,""Nokia"",""Proprietary"",""Phone"""
"35244305,""Nokia"",""Proprietary"",""Phone"""
"35244405,""Nokia"",""Proprietary"",""Phone"""
"35166005,""Nokia"",""Proprietary"",""Phone"""
"35197005,""Nokia"",""ISA"",""Phone"""
"35240405,""Nokia"",""Proprietary"",""Phone"""
"35240505,""Nokia"",""Proprietary"",""Phone"""
"35240605,""Nokia"",""Proprietary"",""Phone"""
"35240705,""Nokia"",""Proprietary"",""Phone"""
"35243105,""Nokia"",""Proprietary"",""Phone"""
"35243205,""Nokia"",""Proprietary"",""Phone"""
"35243305,""Nokia"",""Proprietary"",""Phone"""
"35243405,""Nokia"",""Proprietary"",""Phone"""
"35241405,""Nokia"",""ISA"",""Phone"""
"35241505,""Nokia"",""ISA"",""Phone"""
"35241605,""Nokia"",""ISA"",""Phone"""
"35196905,""Nokia"",""Proprietary"",""Phone"""
"35195605,""Nokia"",""Symbian OS"",""SmartPhone"""
"35241705,""Nokia"",""Symbian OS"",""SmartPhone"""
"35195805,""Nokia"",""Symbian OS"",""SmartPhone"""
"35196805,""Nokia"",""Symbian OS"",""SmartPhone"""
"35242505,""Nokia"",""Symbian OS"",""SmartPhone"""
"35242405,""Nokia"",""Windows Phone"",""SmartPhone"""
"35196505,""Nokia"",""Symbian OS"",""SmartPhone"""
"35196605,""Nokia"",""Maemo"",""SmartPhone"""
"35974604,""Nokia"",""Maemo"",""SmartPhone"""
"35195705,""Nokia"",""ISA"",""Phone"""
"35241905,""Nokia"",""ISA"",""Phone"""
"35242905,""Nokia"",""ISA"",""Phone"""
"01322400,""Nokia"",""ISA"",""Phone"""
"01322500,""Nokia"",""ISA"",""Phone"""
"35242805,""Nokia"",""ISA"",""Phone"""
"35240805,""Nokia"",""ISA"",""Phone"""
"35240905,""Nokia"",""ISA"",""Phone"""
"35243505,""Nokia"",""ISA"",""Phone"""
"35243605,""Nokia"",""ISA"",""Phone"""
"35197105,""Nokia"",""ISA"",""Phone"""
"35244505,""Nokia"",""ISA"",""Phone"""
"35241005,""Nokia"",""ISA"",""Phone"""
"35241105,""Nokia"",""ISA"",""Phone"""
"35240305,""Nokia"",""ISA"",""Phone"""
"35197405,""Nokia"",""ISA"",""Phone"""
"35244905,""Nokia"",""ISA"",""Phone"""
"35242105,""Nokia"",""Symbian OS"",""SmartPhone"""
"35241805,""Nokia"",""Symbian OS"",""SmartPhone"""
"35240105,""Nokia"",""Symbian OS"",""SmartPhone"""
"35196105,""Nokia"",""ISA"",""Phone"""
"35196205,""Nokia"",""ISA"",""Phone"""
"35196305,""Nokia"",""ISA"",""Phone"""
"35243705,""Nokia"",""ISA"",""Phone"""
"35243805,""Nokia"",""ISA"",""Phone"""
"35242205,""Nokia"",""ISA"",""Phone"""
"35197305,""Nokia"",""ISA"",""Phone"""
"35242605,""Nokia"",""ISA"",""Phone"""
"35195905,""Nokia"",""ISA"",""Phone"""
"35196005,""Nokia"",""ISA"",""Phone"""
"35243005,""Nokia"",""ISA"",""Phone"""
"35341105,""Forme"",""Proprietary"",""Phone"""
"35165505,""Nokia"",""Proprietary"",""Phone"""
"35165605,""Nokia"",""Proprietary"",""Phone"""
"35194005,""Nokia"",""Proprietary"",""Phone"""
"35194105,""Nokia"",""Proprietary"",""Phone"""
"35194205,""Nokia"",""Proprietary"",""Phone"""
"35194305,""Nokia"",""Proprietary"",""Phone"""
"35193105,""Nokia"",""Proprietary"",""Phone"""
"35193205,""Nokia"",""Proprietary"",""Phone"""
"35976804,""Nokia"",""Proprietary"",""Phone"""
"35976904,""Nokia"",""Proprietary"",""Phone"""
"35977004,""Nokia"",""Proprietary"",""Phone"""
"35192805,""Nokia"",""Proprietary"",""Phone"""
"35192905,""Nokia"",""Proprietary"",""Phone"""
"35194805,""Nokia"",""Proprietary"",""Phone"""
"35194905,""Nokia"",""Proprietary"",""Phone"""
"35195005,""Nokia"",""Proprietary"",""Phone"""
"35195105,""Nokia"",""Proprietary"",""Phone"""
"35167805,""Nokia"",""ISA"",""Phone"""
"01316300,""Nokia"",""ISA"",""Phone"""
"01315500,""Nokia"",""ISA"",""Phone"""
"35194405,""Nokia"",""ISA"",""Phone"""
"35194505,""Nokia"",""ISA"",""Phone"""
"35193405,""Nokia"",""Proprietary"",""Phone"""
"35166805,""Nokia"",""Proprietary"",""Phone"""
"35168105,""Nokia"",""Proprietary"",""Phone"""
"35168805,""Nokia"",""Proprietary"",""Phone"""
"01312100,""Nokia"",""ISA"",""Phone"""
"35168705,""Nokia"",""Proprietary"",""Phone"""
"35166705,""Nokia"",""Symbian OS"",""SmartPhone"""
"35977404,""Nokia"",""Windows Phone"",""SmartPhone"""
"35168405,""Nokia"",""Windows Phone"",""SmartPhone"""
"35193805,""Nokia"",""ISA"",""Phone"""
"35170005,""Nokia"",""Windows Phone"",""SmartPhone"""
"35193905,""Nokia"",""Maemo"",""SmartPhone"""
"35166205,""Nokia"",""ISA"",""Phone"""
"35167905,""Nokia"",""ISA"",""Phone"""
"35193705,""Nokia"",""ISA"",""Phone"""
"35167705,""Nokia"",""ISA"",""Phone"""
"35193005,""Nokia"",""ISA"",""Phone"""
"35195305,""Nokia"",""ISA"",""Phone"""
"35977204,""Nokia"",""ISA"",""Phone"""
"01311900,""Nokia"",""ISA"",""Phone"""
"35165105,""Nokia"",""ISA"",""Phone"""
"35165405,""Nokia"",""ISA"",""Phone"""
"35169105,""Nokia"",""ISA"",""Phone"""
"35169205,""Nokia"",""ISA"",""Phone"""
"35169305,""Nokia"",""ISA"",""Phone"""
"35195205,""Nokia"",""ISA"",""Phone"""
"35976004,""Nokia"",""Symbian OS"",""SmartPhone"""
"35194705,""Nokia"",""Symbian OS"",""SmartPhone"""
"35166905,""Nokia"",""MeeGo"",""SmartPhone"""
"01312000,""Nokia"",""Proprietary"",""Phone"""
"35976504,""Nokia"",""ISA"",""Phone"""
"35976604,""Nokia"",""ISA"",""Phone"""
"35976704,""Nokia"",""ISA"",""Phone"""
"35168905,""Nokia"",""ISA"",""Phone"""
"35194605,""Nokia"",""ISA"",""Phone"""
"35977104,""Nokia"",""ISA"",""Phone"""
"35169705,""Nokia"",""ISA"",""Phone"""
"86475501,""Changhong"",""Android"",""SmartPhone"""
"86618000,""Changhong"",""Android"",""SmartPhone"""
"86337801,""Changhong"",""Android"",""SmartPhone"""
"86672700,""Changhong"",""Android"",""SmartPhone"""
"86796200,""Jugate"",""Proprietary"",""Phone"""
"86500600,""Jugate"",""Proprietary"",""Phone"""
"86525700,""Jugate"",""Proprietary"",""Phone"""
"86621000,""Jugate"",""Proprietary"",""Phone"""
"86689900,""Jugate"",""Proprietary"",""Phone"""
"86517200,""Jugate"",""Proprietary"",""Phone"""
"86655100,""Jugate"",""Proprietary"",""Phone"""
"86991000,""Jugate"",""Spreadtrum"",""Phone"""
"86442800,""Jugate"",""Proprietary"",""Phone"""
"86458600,""Jugate"",""Proprietary"",""Phone"""
"86626900,""Jugate"",""Proprietary"",""Phone"""
"86654300,""Jugate"",""Proprietary"",""Phone"""
"86661000,""Jugate"",""Proprietary"",""Phone"""
"86701800,""Jugate"",""Proprietary"",""Phone"""
"86013901,""Jugate"",""Proprietary"",""Phone"""
"86133900,""Jugate"",""Proprietary"",""Phone"""
"86475800,""Jugate"",""Proprietary"",""Phone"""
"86815700,""Jugate"",""Proprietary"",""Phone"""
"86582400,""Jugate"",""Proprietary"",""Phone"""
"86513701,""Jugate"",""Proprietary"",""Phone"""
"86272301,""Jugate"",""Proprietary"",""Phone"""
"86491001,""Jugate"",""Proprietary"",""Phone"""
"86776000,""Jugate"",""Mstar"",""Phone"""
"86528100,""Jugate"",""Proprietary"",""Phone"""
"86458500,""Jugate"",""Proprietary"",""Phone"""
"86946300,""Jugate"",""Proprietary"",""Phone"""
"86475700,""Jugate"",""Proprietary"",""Phone"""
"86187000,""Jugate"",""Proprietary"",""Phone"""
"86999000,""Jugate"",""Proprietary"",""Phone"""
"86124100,""Jugate"",""Proprietary"",""Phone"""
"86717100,""Jugate"",""Proprietary"",""Phone"""
"86022501,""Jugate"",""Proprietary"",""Phone"""
"86699600,""Jugate"",""Proprietary"",""Phone"""
"86099800,""Jugate"",""MTK"",""Phone"""
"86162700,""Jugate"",""Proprietary"",""Phone"""
"86722600,""Jugate"",""Proprietary"",""Phone"""
"86240401,""Jugate"",""Proprietary"",""Phone"""
"86796400,""Jugate"",""Proprietary"",""Phone"""
"86100701,""Jugate"",""Proprietary"",""Phone"""
"86543001,""Jugate"",""Proprietary"",""Phone"""
"86114001,""Jugate"",""Proprietary"",""Phone"""
"86735800,""Jugate"",""Spreadtrum"",""Phone"""
"86820500,""Jugate"",""Spreadtrum"",""Phone"""
"86703200,""Jugate"",""Proprietary"",""Phone"""
"86873800,""Jugate"",""Proprietary"",""Phone"""
"86933700,""Jugate"",""MTK"",""Phone"""
"35317305,""Maximus"",""Proprietary"",""Phone"""
"35873204,""Maximus"",""Proprietary"",""Phone"""
"35869304,""Maximus"",""Proprietary"",""Phone"""
"35265705,""Maximus"",""Proprietary"",""Phone"""
"35265105,""Maximus"",""Proprietary"",""Phone"""
"35813204,""Maximus"",""Proprietary"",""Phone"""
"35869004,""Maximus"",""Proprietary"",""Phone"""
"35869104,""Maximus"",""Proprietary"",""Phone"""
"35812404,""Maximus"",""Proprietary"",""Phone"""
"35873404,""Maximus"",""Proprietary"",""Phone"""
"35306605,""Maximus"",""Proprietary"",""Phone"""
"35812304,""Maximus"",""Proprietary"",""Phone"""
"35909304,""Telit"",""Proprietary"",""Data card"""
"35303205,""Telit"",""Proprietary"",""Data card"""
"35999504,""Telit"",""Proprietary"",""Data card"""
"35909404,""Telit"",""Proprietary"",""Data card"""
"35797804,""Telit"",""Proprietary"",""Data card"""
"35205405,""Telit"",""Proprietary"",""Data card"""
"35296405,""Telit"",""Proprietary"",""Data card"""
"35802704,""Telit"",""Proprietary"",""Data card"""
"35173205,""Telit"",""Proprietary"",""Data card"""
"35732204,""Telit"",""Proprietary"",""Data card"""
"35780304,""Telit"",""Proprietary"",""Data card"""
"35807204,""Telit"",""Proprietary"",""Data card"""
"35182105,""Samsung"",""Proprietary"",""Phone"""
"35216205,""Samsung"",""Proprietary"",""Phone"""
"35187705,""Samsung"",""Proprietary"",""Phone"""
"35188405,""Samsung"",""Proprietary"",""Phone"""
"35301105,""Samsung"",""Android"",""SmartPhone"""
"35972204,""Samsung"",""Proprietary"",""Phone"""
"35978304,""Samsung"",""Proprietary"",""Phone"""
"35302105,""Samsung"",""Android"",""SmartPhone"""
"35200505,""Samsung"",""Android"",""SmartPhone"""
"35996404,""Samsung"",""Android"",""SmartPhone"""
"35206205,""Samsung"",""Android"",""SmartPhone"""
"35995304,""Samsung"",""Android"",""SmartPhone"""
"35996304,""Samsung"",""Android"",""SmartPhone"""
"35269705,""Samsung"",""Android"",""SmartPhone"""
"35228405,""Samsung"",""Android"",""SmartPhone"""
"35231605,""Samsung"",""Android"",""SmartPhone"""
"35183805,""ZTC"",""Proprietary"",""Phone"""
"35913804,""ZTC"",""Proprietary"",""Phone"""
"35939804,""ZTC"",""Proprietary"",""Phone"""
"35180405,""ZTC"",""Proprietary"",""Phone"""
"35212605,""ZTC"",""Proprietary"",""Phone"""
"35815404,""ZTC"",""Proprietary"",""Phone"""
"35782104,""ZTC"",""Proprietary"",""Phone"""
"35881304,""ZTC"",""Proprietary"",""Phone"""
